age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,hours_per_week,native_country,income_50k_threshold,income_90k_threshold,income
55,Private,514824,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,40,United-States,<=50k,<=90k,11250
41,Private,315563,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,50,India,>50k,>90k,101250
51,Private,29357,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,130000,40,United-States,>50k,>90k,101250
74,Local-gov,249692,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,20,United-States,>50k,<=90k,51250
59,Private,164687,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,0,60,United-States,>50k,<=90k,76250
57,Self-emp-inc,592294,9th,5,Married-civ-spouse,Construction,Husband,White,Male,0,40,United-States,<=50k,<=90k,36250
51,Private,187497,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,50,United-States,>50k,>90k,101250
17,Private,44414,11th,7,Never-married,Other-service,Other-relative,White,Male,0,25,United-States,<=50k,<=90k,11250
20,Private,407342,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,40,United-States,<=50k,<=90k,6250
59,Private,298305,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,47,United-States,>50k,>90k,101250
59,Private,41107,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,100,40,United-States,>50k,<=90k,56250
73,?,584855,Bachelors,13,Married-civ-spouse,?,Husband,Other,Male,0,60,United-States,>50k,>90k,101250
43,Self-emp-not-inc,514384,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,50,United-States,<=50k,<=90k,43750
60,Private,110697,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,>50k,<=90k,81250
47,Private,50557,Assoc-voc,11,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,5000,60,United-States,<=50k,<=90k,33750
74,Private,323260,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,>90k,101250
69,Private,352850,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,32,United-States,<=50k,<=90k,36250
24,Local-gov,146931,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,41250
57,Self-emp-inc,972081,Prof-school,15,Widowed,Prof-specialty,Other-relative,Other,Female,0,50,Cuba,>50k,>90k,91250
21,Private,101673,10th,6,Never-married,Construction,Own-child,White,Male,0,40,United-States,<=50k,<=90k,1250
43,Self-emp-inc,36392,Assoc-voc,11,Divorced,Sales,Unmarried,White,Male,0,53,United-States,>50k,<=90k,53750
25,Private,69075,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,1500,40,United-States,<=50k,<=90k,46250
22,Private,416410,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,20,United-States,<=50k,<=90k,6250
62,Private,464673,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,40,Cuba,<=50k,<=90k,28750
20,Private,224411,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,30,United-States,<=50k,<=90k,21250
34,Self-emp-inc,388892,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,55,United-States,>50k,>90k,101250
47,Private,359003,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,40,Philippines,>50k,<=90k,86250
39,Private,148449,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,40,United-States,<=50k,<=90k,48750
62,Private,248222,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,45,United-States,>50k,>90k,101250
58,Private,350713,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,40,United-States,<=50k,<=90k,38750
18,Private,137748,11th,7,Never-married,Sales,Unmarried,White,Male,0,16,United-States,<=50k,<=90k,3750
27,Private,627426,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,68750
58,Private,371892,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,45,United-States,<=50k,<=90k,31250
30,Private,49241,HS-grad,9,Never-married,Construction,Not-in-family,White,Male,0,40,United-States,>50k,>90k,101250
47,Private,221710,Bachelors,13,Divorced,Sales,Unmarried,White,Male,1,40,United-States,>50k,>90k,101250
28,Private,474431,10th,6,Never-married,Transport-moving,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,41250
35,Private,46631,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,36,United-States,>50k,<=90k,61250
69,Self-emp-not-inc,324133,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,35,United-States,<=50k,<=90k,43750
50,Private,87388,Some-college,10,Married-civ-spouse,Other-service,Other-relative,White,Male,0,60,Mexico,<=50k,<=90k,48750
48,Private,534797,9th,5,Divorced,Other-service,Not-in-family,Black,Male,0,60,United-States,<=50k,<=90k,16250
17,Private,418923,9th,5,Never-married,Adm-clerical,Own-child,White,Female,0,20,United-States,<=50k,<=90k,6250
26,Private,65785,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50k,<=90k,31250
55,Private,37367,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,23,United-States,<=50k,<=90k,13750
38,Private,200844,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,38,United-States,>50k,<=90k,61250
58,Local-gov,534111,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,35,United-States,<=50k,<=90k,28750
33,Private,383600,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,56250
63,Private,409438,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,Puerto-Rico,>50k,>90k,101250
37,Private,395367,Some-college,10,Divorced,Production,Own-child,White,Male,0,40,United-States,<=50k,<=90k,16250
24,Private,213741,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,84,United-States,>50k,<=90k,71250
63,Private,436716,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,42,United-States,>50k,<=90k,68750
73,Private,316335,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,30,United-States,>50k,<=90k,56250
55,Private,469892,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,26250
65,Self-emp-not-inc,474781,Bachelors,13,Married-civ-spouse,Construction,Other-relative,White,Male,0,30,Columbia,<=50k,<=90k,18750
45,Federal-gov,205703,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,40,United-States,>50k,<=90k,66250
52,Local-gov,287680,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,41250
25,?,62743,Some-college,10,Never-married,?,Own-child,Black,Female,0,32,United-States,<=50k,<=90k,1250
49,Local-gov,35971,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50k,<=90k,81250
64,Private,44482,Assoc-voc,11,Divorced,Prof-specialty,Other-relative,White,Female,0,25,United-States,>50k,<=90k,58750
43,Private,150082,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,20,United-States,<=50k,<=90k,48750
33,State-gov,102053,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,41250
46,Self-emp-not-inc,480448,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
56,State-gov,305373,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,40,United-States,<=50k,<=90k,11250
65,Private,352969,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,25,United-States,<=50k,<=90k,16250
34,Local-gov,122603,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,40,United-States,>50k,<=90k,51250
22,Private,558025,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,40,United-States,<=50k,<=90k,31250
39,Private,309543,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,83750
32,Private,309873,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,58750
31,Self-emp-not-inc,365449,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,20,United-States,<=50k,<=90k,11250
35,Local-gov,105924,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,25,United-States,<=50k,<=90k,28750
30,Self-emp-not-inc,197756,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,53750
61,Private,436763,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,>50k,<=90k,86250
18,Private,420738,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,16,United-States,<=50k,<=90k,6250
36,Private,543073,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Other,Male,0,40,United-States,<=50k,<=90k,31250
65,Private,124565,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,<=90k,76250
52,Private,316636,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,81250
20,Private,225577,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,35,United-States,<=50k,<=90k,21250
52,Private,33702,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,50,United-States,>50k,>90k,101250
27,Private,402274,HS-grad,9,Divorced,Production,Unmarried,White,Male,0,63,United-States,<=50k,<=90k,21250
50,Local-gov,71104,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,45,United-States,<=50k,<=90k,46250
45,Private,499997,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,25,United-States,<=50k,<=90k,23750
24,Private,586433,10th,6,Never-married,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,28750
45,Private,47535,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,36250
55,Private,389730,HS-grad,9,Divorced,Other-service,Other-relative,White,Female,0,50,United-States,<=50k,<=90k,38750
32,?,604311,Some-college,10,Divorced,?,Own-child,White,Male,0,40,United-States,<=50k,<=90k,41250
42,Private,261223,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,40,United-States,>50k,<=90k,83750
66,Private,381198,Some-college,10,Married-civ-spouse,Production,Husband,White,Male,0,45,Romania,>50k,<=90k,58750
47,Private,433788,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,0,40,Mexico,<=50k,<=90k,31250
31,Federal-gov,149008,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,50,United-States,<=50k,<=90k,33750
41,Private,121364,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,Bulgaria,>50k,>90k,101250
27,Private,185046,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,25,United-States,<=50k,<=90k,26250
58,Private,251162,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,23750
34,Private,96010,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,40,Korea,<=50k,<=90k,26250
52,Private,293891,Masters,14,Married-civ-spouse,Other-service,Wife,White,Female,1500,8,United-States,<=50k,<=90k,3750
59,Self-emp-not-inc,413774,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,5,United-States,<=50k,<=90k,1250
17,Private,213327,11th,7,Never-married,Other-service,Own-child,White,Male,0,32,United-States,<=50k,<=90k,16250
22,Private,542515,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,40,United-States,<=50k,<=90k,31250
73,Private,393390,Assoc-acdm,12,Widowed,Exec-managerial,Not-in-family,White,Female,0,25,United-States,>50k,>90k,96250
48,Private,442143,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,38,Columbia,<=50k,<=90k,26250
22,Private,453568,11th,7,Never-married,Exec-managerial,Own-child,White,Female,0,19,Puerto-Rico,<=50k,<=90k,26250
47,Private,136860,Some-college,10,Never-married,Production,Own-child,Black,Female,0,40,United-States,<=50k,<=90k,16250
61,Private,285105,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,33750
48,Private,30891,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,35,United-States,<=50k,<=90k,23750
55,Private,478708,HS-grad,9,Married-spouse-absent,Production,Other-relative,Other,Male,0,40,Cambodia,<=50k,<=90k,43750
25,Local-gov,511722,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,41250
60,Private,290813,Some-college,10,Married-civ-spouse,Production,Husband,White,Male,0,40,United-States,>50k,<=90k,73750
27,Local-gov,506387,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,>50k,<=90k,56250
35,Private,495036,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,26250
65,Private,296194,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,25,United-States,<=50k,<=90k,31250
25,Private,592864,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,50,United-States,>50k,<=90k,61250
25,Private,290198,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,16250
57,Private,360227,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,60,United-States,>50k,>90k,101250
55,Private,162262,HS-grad,9,Widowed,Prof-specialty,Own-child,White,Male,0,40,United-States,>50k,<=90k,81250
21,Private,407684,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,24,United-States,<=50k,<=90k,16250
64,Federal-gov,124905,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,40,United-States,>50k,<=90k,56250
34,Private,436176,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,40,United-States,>50k,<=90k,61250
60,Private,203909,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
68,Private,322178,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,24,United-States,<=50k,<=90k,38750
46,Private,452873,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,45,United-States,<=50k,<=90k,41250
38,?,119176,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,35,United-States,<=50k,<=90k,3750
61,Local-gov,452649,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,>50k,>90k,101250
64,Private,448073,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,>50k,>90k,101250
72,Self-emp-not-inc,380483,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,25,United-States,<=50k,<=90k,21250
25,Private,496882,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,20,United-States,<=50k,<=90k,13750
23,Private,402642,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,10,South-Korea,>50k,<=90k,53750
51,Private,497758,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,40,Cape-Verde,>50k,<=90k,56250
73,Private,416416,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,<=90k,63750
61,Federal-gov,384942,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,58750
29,Private,420419,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,300000,40,United-States,>50k,>90k,101250
58,State-gov,378908,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,>90k,98750
33,Private,93293,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,48750
40,Private,383897,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,Puerto-Rico,>50k,<=90k,61250
18,Private,454135,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,20,United-States,<=50k,<=90k,8750
60,?,390189,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,7,Iran,<=50k,<=90k,1250
31,Private,578339,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,Georgia,>50k,>90k,101250
27,Private,174367,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,35,United-States,<=50k,<=90k,26250
24,Private,397314,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,40,United-States,>50k,<=90k,51250
55,Private,272335,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,76250
28,Private,488923,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,36250
65,Federal-gov,363212,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,21250
52,Self-emp-inc,342986,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,36,United-States,<=50k,<=90k,36250
63,Private,304106,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,24,United-States,>50k,<=90k,71250
22,Private,664789,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,30,United-States,<=50k,<=90k,6250
41,Local-gov,81705,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,<=50k,<=90k,16250
28,Private,481881,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,>50k,>90k,101250
62,Private,25239,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50k,>90k,101250
59,Private,462084,Assoc-voc,11,Married-spouse-absent,Sales,Other-relative,White,Female,0,25,Puerto-Rico,<=50k,<=90k,18750
46,Private,189613,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,40,United-States,>50k,<=90k,56250
33,Private,903780,Some-college,10,Never-married,Prof-specialty,Own-child,Black,Male,0,40,United-States,>50k,>90k,91250
41,Private,410904,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50k,<=90k,31250
27,Private,799385,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,52,Ecuador,<=50k,<=90k,41250
41,Federal-gov,385955,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,Poland,>50k,>90k,101250
46,?,376050,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,40,United-States,>50k,<=90k,56250
44,Private,102079,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,0,40,United-States,>50k,>90k,101250
59,Private,263607,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
23,Private,401216,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,40,United-States,<=50k,<=90k,23750
